ROOF_RAIL_A_W1,ROOF_RAIL_A_W2,ROOF_RAIL_A_T1,ROOF_RAIL_A_T2,ROOF_RAIL_B_W1,ROOF_RAIL_B_W2,ROOF_RAIL_B_T1,ROOF_RAIL_B_T2,ROOF_RAIL_C_W1,ROOF_RAIL_C_W2,ROOF_RAIL_C_T1,ROOF_RAIL_C_T2,ROOF_RAIL_D_W1,ROOF_RAIL_D_W2,ROOF_RAIL_D_T1,ROOF_RAIL_D_T2,ROOF_XMBR_NO1_W1,ROOF_XMBR_NO1_W2,ROOF_XMBR_NO1_T1,ROOF_XMBR_NO1_T2,ROOF_XMBR_NO2_W1,ROOF_XMBR_NO2_W2,ROOF_XMBR_NO2_T1,ROOF_XMBR_NO2_T2,ROOF_XMBR_NO3_W1,ROOF_XMBR_NO3_W2,ROOF_XMBR_NO3_T1,ROOF_XMBR_NO3_T2,BPOST_01_W1,BPOST_01_W2,BPOST_01_T1,BPOST_01_T2,BPOST_02_W1,BPOST_02_W2,BPOST_02_T1,BPOST_02_T2,BPOST_03_W1,BPOST_03_W2,BPOST_03_T1,BPOST_03_T2,BPOST_04_W1,BPOST_04_W2,BPOST_04_T1,BPOST_04_T2,R_SUPT_W1,R_SUPT_W2,R_SUPT_T1,R_SUPT_T2,FR_SMBR_W1,FR_SMBR_W2,FR_SMBR_T1,FR_SMBR_T2,SEAT_SMBR_NO1_W1,SEAT_SMBR_NO1_W2,SEAT_SMBR_NO1_T1,SEAT_SMBR_NO1_T2,SEAT_SMBR_NO2_W1,SEAT_SMBR_NO2_W2,SEAT_SMBR_NO2_T1,SEAT_SMBR_NO2_T2,SSILL_W1,SSILL_W2,SSILL_T1,SSILL_T2,RR_SMBR_FR_W1,RR_SMBR_FR_W2,RR_SMBR_FR_T1,RR_SMBR_FR_T2,RR_SMBR_RR_W1,RR_SMBR_RR_W2,RR_SMBR_RR_T1,RR_SMBR_RR_T2,RR_FLR_SMBR_W1,RR_FLR_SMBR_W2,RR_FLR_SMBR_T1,RR_FLR_SMBR_T2,CTR_SMBR_FR_W1,CTR_SMBR_FR_W1.1,CTR_SMBR_FR_T1,CTR_SMBR_FR_T2,CTR_SMBR_RR_W1,CTR_SMBR_RR_W2,CTR_SMBR_RR_T1,CTR_SMBR_RR_T2,STEP1_FREQ_1ST
47.141568,33.54496,0.9530624,3.5129338,78.60205,33.142462,0.9677631,1.1497242,84.52174,27.27176,1.2279679,1.448197,29.584565,70.669603,3.1267187,1.1505001,66.201879,20.384291,1.3879289,4.5886207,34.987618,35.628873,0.841312,1.9166713,75.878507,45.909441,1.8387651,3.322261,81.169036,47.473483,1.2637201,1.4729146,105.45858,44.41497,2.2021244,0.9051021,122.7305,60.999774,1.4863195,1.2205935,195.56203,63.188956,2.3591286,0.7066089,68.26521,81.378097,1.1341461,1.8968854,73.550646,113.68119,3.7389754,1.7333958,153.62576,28.395376,1.544001,0.84956,154.5709,49.100307,1.8464832,1.3899473,160.4565,60.322177,1.9421873,0.9904296,86.722747,55.285198,2.322157,6.538205,64.028431,60.717874,2.9671426,2.6090847,103.72478,56.693151,1.0714797,0.6428755,88.849548,48.614383,0.6681645,1.7733703,53.364391,60.847081,0.9100229,1.3998041,54.75595
53.621568,43.14496,0.8570624,2.7207057,85.947974,37.973161,1.110289,1.1303232,66.633785,42.611548,0.8299178,2.0087817,44.482941,71.769898,2.3164395,1.3907157,62.822917,23.700254,1.2725124,3.5812159,27.538247,42.338709,1.2939913,2.3381773,87.667788,44.955505,1.3433901,2.7420408,90.989382,56.019626,1.8559122,1.7627214,83.449521,36.666673,1.3835993,0.8076394,132.8096,52.50858,1.9766518,1.2665169,123.22416,41.366648,1.4717647,0.7089643,55.615445,51.33057,1.1118153,1.4756895,57.034002,100.28295,4.1877381,1.8748177,117.05223,42.241484,2.0754359,0.6159803,105.68354,42.510198,1.9998303,1.2782569,104.29288,96.243617,1.5119202,0.9334887,139.96745,62.691386,1.9408757,6.4715357,76.497272,60.15482,2.5312904,3.7701534,87.102296,45.949628,1.6873419,0.7445717,70.512965,63.469095,0.7508298,1.2631834,66.157964,44.982549,1.288505,0.9407938,54.90848
60.101568,28.74496,0.7610624,3.910759,69.034661,37.696872,1.3875566,0.7649326,52.42538,37.75346,1.1157909,1.58718,35.054484,107.1094,3.0340835,1.0836432,89.2787,28.941,1.5688104,4.8587871,44.025326,51.236226,1.5004318,2.108454,88.190382,34.943419,1.3607624,2.9436196,51.288535,64.049907,1.3338843,1.9656558,89.334458,47.389783,2.0760241,0.4982823,160.13559,46.780406,1.483454,2.1150179,190.83543,44.665259,1.3513499,0.793363,40.635775,89.750099,0.9823573,1.5453078,51.276885,93.438025,4.3320767,1.1867684,133.56395,50.43612,1.6919617,0.7969141,94.990882,29.245735,1.8538418,1.0058534,149.10304,103.57527,1.9277115,0.9999642,123.14178,54.164605,2.1376126,6.3770038,86.525714,55.419566,2.2819406,2.2415174,89.454772,49.57319,1.7257266,0.8664575,78.272739,49.479421,1.0148347,1.1897265,44.633441,39.638661,1.1848371,0.9705814,55.80113
66.581568,38.34496,0.6650624,3.1173901,63.910203,45.081065,1.4627115,0.6485263,76.49765,40.992185,1.3652088,2.2282478,34.340122,83.549731,2.5556542,1.5483582,57.641511,30.84717,1.6312784,3.2075339,27.36026,44.23285,0.8460277,2.5915978,64.397482,61.624649,2.0782849,3.5936103,76.59259,40.254293,1.437154,2.0759544,124.68329,61.864115,1.4283212,0.7903408,132.3449,40.415333,1.5460903,1.2850332,130.52457,56.638551,2.2759283,0.7747329,40.632988,70.044773,1.1318143,1.7072794,72.989431,153.82181,3.6963473,1.4967191,141.69558,32.549447,2.0191483,0.7301818,116.86085,28.798294,2.0494259,0.9027767,113.24166,71.582404,1.9008927,1.250447,135.37428,89.564172,1.4101053,5.2242227,106.95027,59.1675,2.6125836,3.4739595,117.22909,52.606257,1.7499652,0.6461082,82.403117,50.206241,1.0004333,1.5182476,56.794141,54.70905,0.7392518,1.1242022,55.41106
41.957568,45.06496,0.7418624,4.14626,57.897159,43.259301,1.4512435,0.831313,84.158275,34.276985,1.1327938,2.1115149,42.60608,95.336134,2.8085153,1.6363174,54.936527,27.529657,1.1993322,4.2326608,44.314482,43.131488,1.4371807,1.5762122,63.79313,38.638672,1.8572353,3.8053077,80.741244,71.930905,1.6475322,2.1959812,117.7004,42.25848,2.096661,0.5269527,150.66091,64.023459,2.0421769,2.0220023,196.76045,67.697865,2.0163418,1.0399483,68.446635,55.536262,1.036279,2.0081465,71.498201,138.97351,3.2527267,1.8759969,142.25195,33.05986,1.4403364,0.702762,125.59128,37.422445,1.2502713,0.7959273,97.567724,56.186,2.428217,1.462644,110.53882,63.425956,1.3364926,5.0943798,98.577448,52.785842,2.2599008,2.4521204,107.52763,73.04208,1.4111402,0.8126634,54.284074,37.175629,1.0262724,1.1491031,70.884365,53.525342,1.2103978,1.1050226,56.01737
48.437568,30.66496,0.6458624,3.3546023,71.478273,36.013252,1.2367807,0.6551095,74.957086,41.691084,0.8925963,2.1532015,41.364244,70.518714,2.9160875,1.0969718,52.093549,32.744319,0.9846089,3.5860206,41.878934,39.933615,1.4022138,2.3972723,64.026658,49.832134,1.8732878,2.1585682,52.245418,46.165964,1.6623937,2.0656548,80.390949,54.305946,2.1777813,0.8455364,120.67627,43.050139,1.9366608,1.9039053,140.87832,58.514736,1.7859694,0.8040856,53.957499,61.735768,1.04206,1.4094256,76.031304,138.22395,2.6742096,1.1605282,142.62703,39.912277,1.8430869,0.4929335,108.50673,38.160252,1.3601941,1.3300609,96.926501,96.598561,2.1990471,0.9444511,81.716333,63.053054,1.907289,5.0514097,102.8164,48.492371,3.8712925,2.8956946,89.19601,47.014449,1.1321086,0.9009345,92.251378,39.309292,0.8056974,1.5270575,64.79771,61.938932,0.7434343,1.1706995,54.90182
54.917568,40.26496,1.0298624,2.5618037,72.589005,31.308254,1.5381446,0.7194782,93.577148,36.851086,0.8496485,2.0511395,44.534363,105.50005,2.8484939,1.1159877,89.059263,29.202327,1.6377942,4.8105789,32.990427,37.083572,0.8536942,1.9922,82.213756,57.194197,1.2582643,2.2396281,71.420431,52.331263,1.2934996,1.3343882,121.61098,48.462153,1.7496304,0.6892539,99.165777,49.593538,1.5996226,1.7044714,167.67473,62.035956,1.9810858,0.8260554,56.231435,75.37151,0.7611603,1.4626218,56.827629,98.635811,3.8944325,1.2496065,100.97073,50.228169,1.459068,0.881601,132.18683,50.11458,1.9670682,1.0403355,135.42606,81.694435,2.1817496,0.9154167,117.0533,55.202533,2.1765654,6.0481649,60.068315,53.167524,2.5694598,2.3571802,127.32181,49.391789,1.3837579,0.7424178,76.961261,53.870526,1.075515,1.0674745,64.847474,44.838015,0.8430671,1.3840807,55.24211
61.397568,49.86496,0.9338624,3.7507163,92.405311,33.597903,1.1657425,0.7332451,81.312104,46.07993,1.1510924,1.4924614,38.397249,102.1178,2.4599683,1.3293012,51.314073,27.988404,1.175772,2.8770067,27.431454,32.425653,1.2037171,1.8553461,55.0001,40.332823,1.7586205,2.6642822,56.687333,53.172592,1.8593495,1.7320664,73.949826,51.719438,1.7596686,0.8639698,127.99808,62.257078,1.7258091,2.0242135,155.05762,46.337193,1.7815046,0.9648843,71.301918,91.992636,1.1005301,1.7756364,42.357363,131.96304,3.5644432,1.6265322,140.28678,42.85336,1.769182,0.5937635,149.05439,41.489119,1.8343626,0.9287916,150.43622,72.602163,2.0116146,1.6588554,103.3021,71.762496,1.9447145,4.2042167,88.595803,48.248042,3.1003852,2.4344973,91.737728,49.67132,1.0550514,0.611759,56.544259,40.602566,0.7360225,1.2529036,55.679768,64.627928,0.864688,1.6282953,54.74562
67.877568,35.46496,0.8378624,2.9584882,99.751235,38.428602,1.3082683,0.713844,63.424149,39.219718,1.4126621,1.779306,34.778189,98.191187,2.8802301,1.5367537,67.041208,31.006099,1.3161834,4.6015673,35.090783,50.199573,1.1738694,2.1235856,63.948816,36.50098,1.867937,3.3074814,75.744027,54.754278,1.6574399,2.1090969,72.427434,60.690124,1.7907412,0.8793418,155.87115,50.041246,1.9718328,1.943271,126.3057,61.575779,2.2427602,0.8827065,58.787211,74.269266,0.840133,1.9889993,74.52027,138.4738,4.2670486,1.0990178,116.102,29.628138,1.7088368,0.5628763,89.601584,37.914316,1.9635532,0.9320163,147.14024,67.127707,2.275437,1.3771821,113.52383,92.777355,1.3570235,6.085733,84.803416,72.323528,3.3341619,2.1478366,138.50655,80.890326,1.5051191,0.8715108,94.79561,38.598071,1.0592224,1.1010727,79.426595,49.134402,1.2990888,1.6688072,55.62827
43.253568,42.18496,0.9146624,3.9879285,99.959209,43.39269,1.3761411,1.0549426,51.348478,47.271325,1.2178802,1.4301549,44.088683,122.74764,3.0714101,0.9803107,59.776501,25.603937,1.5437124,3.288847,26.69063,52.700866,1.0881448,2.186988,76.788578,52.261673,1.1971807,2.6199992,63.603667,43.574845,1.2620196,1.8752894,81.934425,49.429301,1.4008014,0.5843117,114.25968,57.455055,1.857945,1.6221116,166.09985,48.860202,1.6260703,0.6694059,64.375437,74.35389,1.0708903,1.5854669,49.064218,103.76763,2.8167142,1.7841232,161.97843,50.564654,2.0494045,0.8739136,151.28307,28.279162,1.1297808,0.9829159,110.72854,102.9094,2.0583063,1.5989309,84.872666,82.693003,2.2809539,6.6203343,97.156631,60.962955,2.6190715,3.614325,105.93847,55.836545,1.6531267,0.7858368,70.063243,48.185481,0.8669249,1.4367082,79.643572,53.843219,0.9553372,1.4762987,55.52589
49.733568,51.78496,0.8186624,3.1962707,64.354496,38.884043,1.5062477,0.8373649,60.214513,35.827888,1.3354064,1.5498303,25.073437,124.61248,1.9440207,1.6827917,71.2595,22.111943,1.3598543,3.2219188,42.64332,58.060437,1.0537476,1.908994,81.629843,56.846455,1.3724838,3.872922,60.498672,53.488929,1.4589676,1.3754725,122.60535,53.513575,2.1978831,0.5310442,103.33269,47.573911,1.9670139,1.600025,129.38723,49.384911,1.8737557,1.0564487,61.958976,53.407962,1.1684507,1.362309,56.006537,104.66466,4.3463592,1.2232179,115.15178,41.014792,1.3422377,0.5097723,147.31963,33.318435,1.9272761,1.2457758,114.9876,86.011797,1.8989538,1.0408754,87.08021,78.463324,1.8531714,5.6999304,93.109559,50.892237,2.2770334,2.3255198,125.1108,78.031024,1.3228964,0.9984499,73.478254,43.127047,0.827615,1.838962,54.895226,53.286255,0.7096726,1.6168206,56.38343
56.213568,37.38496,0.7226624,2.4040426,71.70042,43.714742,1.6487735,0.8179638,86.126559,28.980465,1.1042616,1.7090002,44.268209,72.940876,2.4272885,1.5354166,87.759924,19.81629,1.3923768,3.35609,41.162754,39.131223,1.1158597,2.2595688,53.315551,35.940971,1.8085292,2.3202777,88.260937,51.117077,1.1843715,1.3909736,88.288027,37.940328,1.9388094,0.8675608,140.40781,43.145415,1.3724408,2.0927203,185.90738,58.69431,1.3734704,0.9721385,74.021298,53.063432,1.1740753,2.3148095,51.318866,147.71126,2.8394556,1.5388619,169.40167,28.322232,2.4113102,0.8135274,92.592067,41.763304,1.1806354,0.8306576,135.68864,96.475271,1.3869302,1.5027203,137.70521,83.977453,2.1192492,4.5263133,104.43706,54.337249,3.6327224,3.4265499,133.51094,80.168918,1.7963225,0.7262678,86.345578,40.90432,1.0944291,1.391109,53.209295,60.182035,1.1933709,1.067782,56.06217
62.693568,46.98496,0.6266624,3.5929552,91.516725,45.991946,1.0786702,0.895568,70.103613,39.835405,1.1326739,1.8625792,39.703045,80.636941,3.0008747,1.0747953,52.30275,27.018091,1.2017437,4.2861425,34.945352,35.863804,1.1926917,2.4241882,71.640338,48.767273,1.8402232,2.3164202,82.386668,46.030243,1.763422,1.8256467,79.028653,49.419512,1.8504657,0.5360508,114.55278,57.427386,1.7688372,1.6961208,197.41624,41.141147,1.6254869,1.1510404,44.672876,82.197658,1.1386619,1.8359424,58.972625,127.61414,3.6425267,1.3919467,156.27292,48.574191,2.0367948,0.5147706,132.21485,44.284202,1.5179004,1.0958639,160.14738,91.453338,1.4027394,1.3505058,135.84903,83.42095,2.0493011,5.5871694,102.1083,46.744115,3.86504,3.2100389,88.614639,59.462785,1.0709219,0.7294256,90.071344,44.175084,1.0537923,1.1358054,72.630444,56.202104,1.1770374,1.4759706,54.97628
69.173568,32.58496,1.0106624,2.800727,98.862649,29.222645,1.221196,0.876167,52.190423,27.348313,0.812267,2.056141,32.311558,74.265697,2.6034971,1.2678867,81.80523,32.276553,1.0790316,4.5727975,27.324661,50.112597,1.1134429,2.5725149,63.732412,35.710141,2.173851,2.5865235,64.385284,50.325557,1.8627869,1.7014113,125.65013,66.772203,2.1357378,0.5003003,123.18655,41.405575,1.4749665,1.7619101,186.89108,51.307739,2.0912444,0.6808043,52.78839,88.854701,1.089245,2.0755834,63.722204,128.14181,4.5446355,1.5337181,112.7762,45.481427,1.5657399,0.5870124,144.01475,33.82873,1.3565833,1.3701744,147.10601,61.222022,1.5277458,0.9801088,120.87116,64.878248,1.4735411,6.2654238,88.974918,64.514008,2.4242121,2.7697278,124.02144,70.882768,1.7073396,0.5957977,65.784866,54.449488,0.7885964,1.8836853,69.166804,63.665888,1.0361321,1.0968542,55.67434
38.328768,38.72896,1.0260224,3.7977381,75.171042,31.189282,1.5183154,1.023984,81.340557,36.340743,1.4269962,1.2611512,44.869503,106.81875,3.2167657,1.4451452,58.650997,26.92307,1.6796715,3.613208,32.903816,47.955179,1.0101613,1.4691979,59.161649,39.278841,1.442905,3.353105,79.543036,47.522996,1.4666725,1.7655663,76.171623,54.837814,1.5156058,0.5116769,128.51979,56.604177,1.9809151,1.3027131,178.29416,46.844606,1.4586856,1.1502896,53.468012,74.035836,0.9310708,2.4061075,61.762874,155.74927,2.4993,1.7752164,151.93729,42.385639,1.9582166,0.6342995,124.48862,39.579966,1.1464965,0.9066587,89.183669,81.121587,1.7308418,1.4586908,97.392157,59.878576,1.4355716,4.1591314,77.804729,68.383171,3.1490154,2.9871117,80.163249,54.454593,1.1063294,0.8140817,80.993589,46.746617,0.8658883,1.2888732,66.194487,50.859266,0.8469835,1.514394,54.99446
44.808768,48.32896,0.9300224,3.0057595,94.481378,32.966764,1.1519691,1.1309572,62.099329,32.419209,0.9234936,2.3166779,38.808931,95.761547,2.9392762,1.1948698,81.774539,32.194929,1.3359834,4.0493294,33.387594,37.535287,1.051478,1.7914158,49.24365,52.476687,2.0824393,2.6700099,83.219497,42.706079,1.1165018,1.2993009,109.86703,43.79934,2.023258,0.7009578,94.692137,45.320182,1.2257595,1.8285593,176.7959,56.056237,2.4366938,0.6531541,43.308862,90.693145,1.0918488,2.3422492,64.714205,85.42367,4.3473577,1.6395768,136.31289,43.543329,1.3596172,0.6439851,155.24855,35.06952,1.4497388,1.3483084,100.61643,77.17205,2.4458011,1.0823355,85.748098,79.798436,2.0228957,5.1989545,59.137271,62.347971,3.7442757,2.2979352,77.495763,69.126309,1.7272,0.9702275,54.949756,60.868141,1.0414205,1.367229,45.123932,37.631943,0.9136257,1.2956437,54.83341
51.288768,33.92896,0.8340224,4.1938165,80.337811,30.39039,1.3348394,0.8560172,92.276348,46.918619,1.3813426,2.2816198,44.865129,123.90039,2.3212734,1.665525,72.580186,32.230826,1.6760664,2.9967311,45.824989,44.703661,1.2691564,2.4932939,67.329336,42.707767,1.3501447,2.4783958,60.892173,44.797835,1.0678377,2.0492563,127.73599,53.30317,2.1780893,0.8772932,94.793217,39.049992,1.4652132,1.9533531,117.69676,52.299691,1.9425409,0.9666968,62.240988,86.404001,1.2219425,2.1108085,60.595455,146.61168,3.2685888,1.3608369,142.0619,40.13719,1.5950166,0.6081412,92.854893,50.903269,1.8190158,1.2546792,121.1372,98.362818,2.3529203,1.0833826,78.610094,60.56315,1.8677221,5.0172193,60.398676,55.219583,2.4204751,3.207657,117.80848,57.35022,1.3746957,0.7420513,95.620603,38.081425,0.6559509,1.296681,81.098091,48.355713,0.7325146,1.2506253,54.75475
57.768768,43.52896,0.7380224,3.4027291,100.15412,32.667594,1.5442867,0.7967513,81.406087,28.041989,0.876502,2.168877,26.89442,80.335277,2.6322029,0.9436038,79.503461,26.654183,1.3716836,2.9919556,36.423303,53.649985,1.0953881,2.2359486,82.038874,52.065605,2.0528971,3.6509718,82.724875,56.47615,1.6834743,1.9112803,87.030192,44.822756,1.7789517,0.7635664,91.984249,61.715274,1.6167979,2.1174494,133.49777,65.261848,1.9251924,1.0559883,55.925685,70.707114,1.2069879,1.4515728,75.191025,109.3277,3.5303254,1.5001267,92.822873,28.568206,1.7272355,0.6595641,91.907761,41.242813,1.2139338,1.0308965,96.0134,64.312072,2.3263336,1.0395083,140.78782,72.583337,1.9667292,6.5727383,106.17474,54.200848,3.1710367,2.4578885,109.51992,79.622553,1.5952129,0.7793214,89.541433,49.567652,0.696102,1.5447747,77.949192,61.405924,1.224582,1.6717206,55.97922
64.248768,29.12896,0.6420224,2.610501,58.30004,37.498293,1.6868125,0.7773503,63.518132,43.381777,1.1380716,1.3757216,44.275359,76.408666,3.0524647,1.1510563,53.230597,29.671878,1.5120949,4.7165163,44.082632,43.823905,1.0655404,2.5041882,49.58759,48.233761,2.1622135,2.494171,59.781568,58.057836,1.4815647,2.2883109,85.5078,53.793442,1.8100243,0.7789384,119.85732,49.499442,1.8628216,2.0365069,204.34585,48.100434,2.386448,0.9738105,43.410978,52.983745,0.9465908,1.6649356,71.333191,97.589124,4.4811871,1.794358,113.53639,41.172104,2.0870192,0.5454956,127.36031,51.905436,1.961605,0.8551669,127.82812,84.51475,1.8289324,0.9371541,115.38606,76.329472,1.5086228,6.5740659,92.290003,54.779041,3.6419149,3.3475812,82.898034,58.05021,1.0131178,0.8782464,82.83875,50.826307,0.6498823,1.2933738,66.111899,54.344405,1.1476651,1.2944434,54.96702
39.624768,35.84896,0.7188224,3.6393709,101.487,35.676529,1.6748952,0.8232669,76.356676,34.749097,0.7870945,2.2936244,41.094366,87.123512,2.2973024,1.3469043,78.357429,32.848501,1.3374112,3.0351104,36.672486,39.98045,1.5460278,2.1625548,61.66348,53.251863,2.1040261,3.8324086,78.762988,63.119231,1.3754539,1.9828087,129.59615,51.299637,1.2614567,0.4921286,103.21114,59.368781,1.8820975,1.3694907,192.0197,64.463908,1.5824661,0.8188417,64.923916,92.628962,0.83332,1.8916966,73.388122,88.825688,4.1639449,1.2975576,117.3373,43.625488,2.4134156,0.7579115,117.88812,46.288963,1.1467134,0.920129,106.43867,56.97839,2.1948652,1.5023807,87.960531,89.185595,1.6840313,5.0572765,59.065429,39.704207,2.290429,2.6368484,136.48102,69.487419,1.7420087,0.8504899,76.908172,62.110402,1.036312,1.9418166,50.837374,37.736993,1.1053299,1.5023897,54.88064
46.104768,45.44896,0.6228224,2.8471428,59.632919,40.507228,1.037421,0.8038659,58.468721,27.888884,1.0486642,1.500469,37.475306,83.196901,2.7175641,1.5543568,52.084564,19.666196,1.4778225,4.7596711,44.331815,57.75437,1.5161802,2.4307943,70.588343,42.120284,1.3139241,2.5201365,90.274828,63.289582,1.5829606,2.3399547,86.9464,64.585875,2.0082046,0.6758671,156.01888,43.244656,2.062253,2.2066223,122.71412,69.324044,2.2944226,1.1647351,56.433346,78.443001,0.7737725,1.5759453,61.850212,96.430202,3.5090835,1.4827593,137.96963,50.407089,2.2305398,0.7797105,96.145935,42.276782,1.9158509,1.3736362,98.12118,72.091538,1.6413315,1.1607439,86.988769,59.142316,1.3087735,5.784403,107.73568,48.490097,3.4906072,3.7898665,81.135658,56.996036,1.5789565,0.5765505,82.589709,45.040632,1.0271172,1.9070162,44.789961,60.428771,0.8167806,1.617334,55.26444
52.584768,31.04896,1.0068224,4.0360554,79.449223,42.771988,1.0496165,0.9453074,82.437405,29.14174,1.2946629,1.9243902,30.564903,117.99204,2.7439955,1.2414234,90.012673,29.13856,1.596554,4.896758,34.216154,58.220928,1.4049386,1.6217318,67.636127,39.336139,1.8584548,2.5053599,86.099231,51.206102,1.3229714,2.1859165,126.71405,47.647551,2.1139102,0.6298089,106.06735,40.416063,1.9537451,1.6163464,206.70026,38.292571,1.9732579,0.7152571,69.056381,68.671423,1.1167301,2.3651423,42.842485,119.41914,4.3861579,1.4796472,95.079315,29.625424,1.6941536,0.8883563,150.55872,36.020113,1.3581502,1.4016442,116.07971,93.175793,2.1275538,1.6383154,126.26287,55.255543,1.3646823,3.6561885,71.726405,61.413516,3.8272629,2.3788161,122.02818,54.344116,1.093977,0.9534404,81.593657,52.550179,0.935549,1.1423882,79.072988,64.579504,1.0286867,1.217764,55.16302
59.064768,40.64896,0.9108224,3.244968,99.26553,45.061637,1.4572144,0.9590743,70.172361,38.370584,0.9361069,1.365712,45.427789,114.60979,2.3554698,1.4542874,83.622035,29.839757,1.0671609,4.9320512,27.69949,38.518445,1.0217052,1.8784592,87.548876,41.55944,1.7477011,3.5236966,66.001808,49.742044,1.7988867,2.1438562,120.64915,57.766123,1.9000908,0.8539441,141.00532,63.322936,1.6343618,1.7184864,121.24109,62.619794,1.6349156,0.7166624,45.673123,60.659864,0.9424127,1.7467765,58.757411,99.280037,4.3987964,1.5772091,113.50793,31.697917,1.5119517,0.7086715,155.79393,47.517821,1.3861117,0.9831535,141.16732,99.085598,2.3365478,1.3969469,111.32297,87.57964,1.9859778,4.099631,75.069498,51.994371,3.7098474,3.3434038,128.09248,74.373395,1.251364,0.7346945,60.540938,36.027753,1.104285,1.2325441,70.833754,58.659969,1.2292457,1.1512819,55.45272
65.544768,50.24896,0.8148224,2.4527398,57.411454,28.292336,1.5997403,0.9396732,52.284406,31.510372,1.1976766,1.6525566,41.808728,110.68318,2.7757317,1.6621893,67.994618,30.942332,1.2749432,4.6877464,36.31651,43.736929,1.0051139,1.7531174,49.371186,47.442922,1.4481275,3.5732132,90.422826,53.629116,1.6869117,1.8806253,77.530497,59.875522,2.155021,0.8198969,162.77272,40.863771,1.3659553,1.855146,165.33123,37.832394,2.2349323,0.7719082,71.612157,67.569179,1.1957028,1.7515197,60.535126,87.257131,2.658774,1.3290584,110.21059,33.025393,1.9439224,0.5696317,107.97347,47.81985,1.3546351,1.293325,127.79389,78.609065,2.2212412,1.3200808,122.7334,92.830365,1.6251404,3.6937567,96.461506,46.96952,2.731965,2.1694724,133.21292,48.042653,1.2153382,0.6025334,53.828006,37.277724,0.9192564,1.1759864,55.852109,38.875891,0.8847084,1.5024904,55.65434
40.920768,32.96896,0.8916224,3.4810394,94.363219,38.553541,1.262988,0.6351686,66.09463,41.021158,0.854485,1.4219212,29.773407,72.937149,2.2174846,1.3382302,82.020964,22.791621,1.1110993,3.8000774,49.193859,34.747154,1.1662983,1.9501351,88.109468,41.187043,1.6220421,2.6181743,61.792818,66.228761,1.4051324,1.8505998,90.937503,52.578445,1.7512993,0.899619,96.971511,63.293637,1.595431,2.0037595,166.71288,66.320123,2.26681,1.1265539,44.344155,79.569796,1.2803298,1.9549207,74.005042,87.458396,4.2312871,1.9359631,126.32828,28.245492,1.3781986,0.6782051,157.61843,47.082653,1.6793715,1.3853303,123.02472,93.368892,1.6664337,1.0677234,125.86122,85.044052,1.6100385,4.1247645,83.873765,64.629147,2.3984728,2.2656518,129.76701,70.62564,1.6560234,0.9646277,72.20138,62.38071,0.8355768,1.3017818,76.023988,48.657407,0.717465,0.9427328,56.02769
47.400768,42.56896,0.7956224,2.6893816,58.744333,31.301271,0.9503487,0.9661888,91.034995,38.217479,1.1082692,1.7773041,35.008675,117.47141,2.4408312,1.2854898,66.848586,20.93665,1.2406708,4.7309012,36.565693,57.667394,1.4557537,1.6797236,70.419644,55.928917,1.3786748,2.1101213,52.005793,61.683531,1.8694748,1.9720383,100.02381,62.036851,2.0018507,0.8000926,149.06494,42.425571,1.697123,1.2091132,164.80682,47.412904,1.641505,0.6466904,42.386251,85.953618,1.2211851,1.5807576,66.4123,119.41203,2.7981168,1.2365561,95.754743,48.230541,2.2296923,0.6830085,123.54836,45.705261,1.3012988,0.7803814,157.60352,60.749332,2.3719157,1.507711,129.08868,60.514843,1.475437,3.9443473,68.501324,43.087026,3.7531223,3.4615135,113.63064,79.119499,1.7228381,0.7713685,95.509279,54.309148,0.8138995,1.8145064,70.153418,49.197068,0.804463,1.3354589,55.56821
53.880768,28.16896,0.6996224,3.8771534,66.090257,36.13197,1.0928745,0.9467878,73.14704,31.357267,1.3698388,2.0641487,31.389615,113.5448,2.8610929,1.4929423,82.575721,23.954345,1.3810821,4.0554619,44.225022,47.841314,1.425906,1.9479631,79.344507,44.797338,1.6085729,2.5978492,63.517633,61.853882,1.1769816,2.3291843,118.57406,44.123088,1.6685986,0.5638311,126.27269,56.901446,1.8772785,2.0462448,195.10124,52.27304,2.3534616,0.9925839,68.095681,71.767657,1.1616377,2.4050063,54.874389,127.01655,4.2432555,1.4217577,116.38707,31.012142,2.0468165,0.7048075,101.80617,41.693081,2.0704363,1.2338885,149.28603,75.86248,1.818382,1.1660741,128.11691,74.871564,2.1801792,4.6714738,67.371573,51.872916,3.0933005,2.8145316,123.08527,66.628117,1.5597859,0.9774291,55.590816,37.239378,0.8047046,1.7797059,64.106006,41.888846,1.1159137,1.4504032,55.16337
